frame_id,fn_nano,nano_tp,nano_fp,nano_count,fn_medium,medium_tp,medium_fp,medium_count,x_count,mean_iou_nano,mean_iou_medium
18824,4,9,2,11,0,13,1,14,13,0.833530604839325,0.9499119520187378
18825,5,6,2,8,0,11,1,12,11,0.9026498198509216,0.937120258808136
18826,7,6,1,7,0,13,2,15,13,0.8883752822875977,0.9384340643882751
18827,7,7,2,9,0,14,2,16,14,0.8658980131149292,0.9517752528190613
18828,7,6,2,8,0,13,1,14,13,0.8430982232093811,0.9583190083503723
18829,7,8,2,10,0,15,2,17,15,0.8258019685745239,0.9482561349868774
18830,3,10,2,12,0,13,3,16,13,0.8092621564865112,0.9604790210723877
18831,6,9,0,9,1,14,1,15,15,0.8593567609786987,0.9568994641304016
18832,8,7,0,7,1,14,0,14,15,0.8476042747497559,0.950526237487793
18833,9,7,2,9,1,15,0,15,16,0.8444777131080627,0.9155296087265015
18834,9,6,1,7,0,15,2,17,15,0.8506495356559753,0.9270564317703247
18835,9,6,0,6,0,15,0,15,15,0.8816786408424377,0.9437042474746704
18836,7,7,0,7,1,13,4,17,14,0.8697847127914429,0.9338662624359131
18837,7,7,0,7,0,14,2,16,14,0.845607340335846,0.9264777898788452
18838,5,7,1,8,0,12,1,13,12,0.8481413125991821,0.9351579546928406
18839,6,8,2,10,1,13,2,15,14,0.9146991968154907,0.9315445423126221
18840,6,9,2,11,0,15,0,15,15,0.8775126934051514,0.9655248522758484
18841,7,8,1,9,0,15,0,15,15,0.9080930352210999,0.9679692387580872
18842,6,9,2,11,0,15,2,17,15,0.8896071910858154,0.9506614804267883
18843,8,8,1,9,0,16,0,16,16,0.8785231113433838,0.9380316138267517
18844,7,9,3,12,0,16,2,18,16,0.8582513928413391,0.9483243823051453
18845,8,7,3,10,1,14,2,16,15,0.879152774810791,0.9187778830528259
18846,8,7,0,7,0,15,2,17,15,0.9031847715377808,0.9533054232597351
18847,8,5,0,5,0,13,4,17,13,0.9029312133789062,0.9660345911979675
18848,5,7,2,9,0,12,3,15,12,0.8833314180374146,0.9590173363685608
18849,5,6,0,6,0,11,6,17,11,0.9177851676940918,0.9465470910072327
18850,7,6,1,7,0,13,3,16,13,0.8882442116737366,0.9528389573097229
18851,11,5,1,6,1,15,0,15,16,0.8726188540458679,0.9473254084587097
18852,9,5,1,6,0,14,2,16,14,0.7669560313224792,0.9321336150169373
18853,9,6,4,10,1,14,2,16,15,0.9001388549804688,0.9412630796432495
18854,8,5,1,6,0,13,2,15,13,0.7609553337097168,0.9245314002037048
18855,8,6,1,7,0,14,5,19,14,0.808482825756073,0.9360104203224182
18856,12,4,1,5,0,16,2,18,16,0.8889821767807007,0.9418962597846985
18857,10,5,1,6,0,15,3,18,15,0.8558855056762695,0.919194221496582
18858,12,7,0,7,1,18,3,21,19,0.790161669254303,0.942554235458374
18859,10,7,3,10,0,17,6,23,17,0.8275747895240784,0.9361387491226196
18860,7,7,1,8,1,13,6,19,14,0.8554345369338989,0.9414160251617432
18861,7,7,1,8,0,14,2,16,14,0.8420869708061218,0.9435122609138489
18862,10,6,0,6,2,14,5,19,16,0.7787013053894043,0.9489232301712036
18863,9,7,1,8,4,12,4,16,16,0.7043749094009399,0.896783173084259
18864,11,6,3,9,1,16,4,20,17,0.7637911438941956,0.9385085105895996
18865,14,5,3,8,3,16,3,19,19,0.863909900188446,0.9420371055603027
18866,10,6,4,10,1,15,0,15,16,0.7948367595672607,0.9295562505722046
18867,9,7,2,9,1,15,6,21,16,0.7871373295783997,0.9292864203453064
18868,8,7,0,7,1,14,5,19,15,0.7674092054367065,0.9466962218284607
18869,9,7,1,8,1,15,3,18,16,0.7824788689613342,0.9382097125053406
18870,4,9,2,11,0,13,4,17,13,0.7073288559913635,0.9537579417228699
18871,10,4,3,7,1,13,6,19,14,0.9146193265914917,0.9442012310028076
18872,13,6,2,8,4,15,3,18,19,0.7758834958076477,0.9315893054008484
18873,11,7,0,7,1,17,3,20,18,0.712242603302002,0.91469806432724
18874,11,5,0,5,0,16,0,16,16,0.6857597231864929,0.9122408628463745
18875,10,4,3,7,1,13,5,18,14,0.7869758009910583,0.9147323966026306
18876,10,6,2,8,2,14,3,17,16,0.7199994921684265,0.9226593971252441
18877,7,8,2,10,0,15,4,19,15,0.7757624387741089,0.9344250559806824
18878,6,10,2,12,0,16,2,18,16,0.7362006902694702,0.9499443173408508
18879,7,7,4,11,2,12,3,15,14,0.8340774178504944,0.9285407066345215
18880,7,6,4,10,0,13,5,18,13,0.8197882771492004,0.8998846411705017
18881,7,6,2,8,3,10,5,15,13,0.8079161643981934,0.9429817199707031
18882,8,6,2,8,1,13,5,18,14,0.8461738228797913,0.9507843852043152
18883,6,7,2,9,0,13,6,19,13,0.8663281202316284,0.9622072577476501
18884,1,9,0,9,0,10,4,14,10,0.8371522426605225,0.9562872648239136
18885,3,8,0,8,0,11,4,15,11,0.8766511082649231,0.9650949239730835
18886,4,8,2,10,0,12,3,15,12,0.8673278093338013,0.958942174911499
18887,3,9,2,11,0,12,5,17,12,0.8078229427337646,0.9469971656799316
18888,6,8,1,9,0,14,2,16,14,0.908696174621582,0.9465239644050598
18889,7,7,1,8,0,14,1,15,14,0.8890424966812134,0.9522854685783386
18890,9,6,2,8,2,13,3,16,15,0.9013590812683105,0.9447173476219177
18891,4,10,3,13,0,14,2,16,14,0.8260725736618042,0.9609188437461853
18892,4,10,1,11,0,14,2,16,14,0.8298393487930298,0.9663368463516235
18893,2,10,2,12,0,12,2,14,12,0.8470720052719116,0.9608855247497559
18894,3,9,4,13,0,12,5,17,12,0.8379766941070557,0.9265261292457581
18895,5,8,2,10,0,13,4,17,13,0.8978363275527954,0.9453098773956299
18896,4,8,2,10,1,11,5,16,12,0.9253690242767334,0.9727243185043335
18897,2,11,1,12,0,13,2,15,13,0.8613424301147461,0.9504980444908142
18898,5,9,2,11,0,14,2,16,14,0.9005576372146606,0.9586362242698669
18899,6,9,2,11,0,15,3,18,15,0.8531103134155273,0.9389356374740601
18900,6,10,2,12,0,16,2,18,16,0.8578764796257019,0.95927894115448
18901,4,10,4,14,0,14,5,19,14,0.8014649152755737,0.9516671299934387
18902,4,9,2,11,0,13,4,17,13,0.8597334027290344,0.9528993368148804
18903,5,10,2,12,3,12,2,14,15,0.8742128610610962,0.9464175701141357
18904,4,8,1,9,1,11,7,18,12,0.8702487945556641,0.9595897197723389
18905,0,11,2,13,0,11,5,16,11,0.908766508102417,0.9644677639007568
18906,3,8,5,13,0,11,5,16,11,0.8246724605560303,0.951683759689331
18907,2,11,5,16,0,13,3,16,13,0.8623278141021729,0.9603621959686279
18908,2,12,2,14,0,14,2,16,14,0.8200452327728271,0.9481568336486816
18909,4,9,1,10,0,13,2,15,13,0.8268667459487915,0.9640700817108154
18910,3,8,4,12,0,11,4,15,11,0.8766111135482788,0.9691572785377502
18911,6,9,0,9,0,15,3,18,15,0.833416223526001,0.9539662003517151
18912,7,9,3,12,1,15,3,18,16,0.8262498378753662,0.9572761654853821
18913,5,10,3,13,0,15,4,19,15,0.8950023651123047,0.9696539640426636
18914,3,14,1,15,1,16,0,16,17,0.8893080949783325,0.9460201263427734
18915,7,11,0,11,1,17,0,17,18,0.8419708013534546,0.9553236365318298
18916,9,7,1,8,2,14,2,16,16,0.9059872031211853,0.9683470726013184
18917,4,11,0,11,0,15,3,18,15,0.9004466533660889,0.9624040126800537
18918,7,10,0,10,0,17,0,17,17,0.8976225852966309,0.9674437046051025
18919,7,9,1,10,1,15,3,18,16,0.927392840385437,0.9488952159881592
18920,9,9,3,12,1,17,3,20,18,0.8842751383781433,0.9632905125617981
18921,4,10,3,13,0,14,5,19,14,0.8564685583114624,0.9720956683158875
18922,6,10,1,11,1,15,1,16,16,0.8883985280990601,0.9451999068260193
18923,10,8,0,8,2,16,3,19,18,0.820755660533905,0.9644997715950012
18924,9,9,1,10,2,16,3,19,18,0.8290380835533142,0.9347258806228638
18925,7,10,1,11,3,14,4,18,17,0.8418526649475098,0.9602542519569397
18926,12,7,1,8,3,16,4,20,19,0.8542210459709167,0.9657130837440491
18927,11,5,4,9,2,14,5,19,16,0.8888214230537415,0.9649056196212769
18928,7,7,1,8,1,13,6,19,14,0.883442223072052,0.9508628845214844
18929,8,6,1,7,1,13,6,19,14,0.8140830397605896,0.9545977115631104
18930,5,8,5,13,0,13,6,19,13,0.8500744104385376,0.9262217283248901
18931,8,7,6,13,1,14,5,19,15,0.7971166372299194,0.9447826743125916
18932,9,9,3,12,1,17,2,19,18,0.8363407850265503,0.9521981477737427
18933,7,8,1,9,2,13,6,19,15,0.8539333939552307,0.9706252813339233
18934,7,7,1,8,0,14,3,17,14,0.7860932946205139,0.9624947905540466
18935,9,5,2,7,0,14,5,19,14,0.8392724990844727,0.9502161741256714
18936,8,7,4,11,0,15,4,19,15,0.8513555526733398,0.9482088088989258
18937,5,8,3,11,0,13,6,19,13,0.8450800776481628,0.9745662212371826
18938,6,7,2,9,0,13,5,18,13,0.9189753532409668,0.9540812373161316
18939,7,6,3,9,1,12,4,16,13,0.8024601936340332,0.9525169730186462
18940,13,5,7,12,2,16,1,17,18,0.8708383440971375,0.9698092937469482
18941,5,11,3,14,0,16,4,20,16,0.8246482610702515,0.9612975120544434
18942,6,9,2,11,1,14,3,17,15,0.8818389177322388,0.9668883085250854
18943,8,9,1,10,1,16,2,18,17,0.9035083055496216,0.957527756690979
18944,6,8,1,9,2,12,7,19,14,0.8167777061462402,0.966520369052887
18945,9,7,1,8,1,15,3,18,16,0.8597213625907898,0.9757336974143982
18946,9,5,2,7,2,12,6,18,14,0.8513078689575195,0.9486857056617737
18947,9,7,3,10,2,14,5,19,16,0.859463095664978,0.9672740697860718
18948,5,8,4,12,0,13,6,19,13,0.8607357740402222,0.9657874703407288
18949,5,7,4,11,0,12,7,19,12,0.8519439101219177,0.9507889151573181
18950,7,8,0,8,2,13,4,17,15,0.8421391248703003,0.9644757509231567
18951,7,8,2,10,2,13,5,18,15,0.8518126010894775,0.969405472278595
18952,7,8,3,11,1,14,4,18,15,0.8510466814041138,0.9690890908241272
18953,8,9,2,11,1,16,1,17,17,0.7748550176620483,0.9720968008041382
18954,4,10,2,12,0,14,4,18,14,0.8569211959838867,0.9743272066116333
18955,6,9,0,9,0,15,2,17,15,0.7761806845664978,0.9652422666549683
18956,9,7,2,9,1,15,2,17,16,0.8425525426864624,0.9627968072891235
18957,5,8,1,9,0,13,3,16,13,0.8328757286071777,0.9736722707748413
18958,4,7,1,8,0,11,4,15,11,0.8718606233596802,0.9680967330932617
18959,5,8,0,8,1,12,5,17,13,0.8759019374847412,0.9493711590766907
18960,7,6,1,7,3,10,5,15,13,0.8870609402656555,0.9731906056404114
18961,7,6,2,8,1,12,3,15,13,0.9118070006370544,0.971202552318573
18962,7,7,2,9,1,13,2,15,14,0.8617246747016907,0.9688270092010498
18963,7,7,4,11,1,13,6,19,14,0.8923590779304504,0.9680150151252747
18964,3,7,5,12,0,10,7,17,10,0.8848224878311157,0.9684709310531616
18965,3,8,5,13,0,11,6,17,11,0.8784053325653076,0.9679696559906006
18966,4,7,4,11,0,11,6,17,11,0.8921159505844116,0.9645591974258423
18967,4,8,2,10,0,12,5,17,12,0.8703904151916504,0.9642189145088196
18968,5,8,1,9,1,12,5,17,13,0.888249933719635,0.964653491973877
18969,7,9,1,10,2,14,4,18,16,0.8323510885238647,0.9590099453926086
18970,6,8,4,12,0,14,2,16,14,0.890605092048645,0.9640432000160217
18971,7,8,3,11,1,14,5,19,15,0.8706853985786438,0.9570597410202026
18972,8,6,1,7,0,14,3,17,14,0.8871434330940247,0.958781361579895
18973,6,7,4,11,0,13,7,20,13,0.818554699420929,0.9574834108352661
18974,7,8,5,13,1,14,4,18,15,0.8230093717575073,0.9593607187271118
18975,9,6,0,6,0,15,3,18,15,0.8371110558509827,0.9609490036964417
18976,7,6,3,9,1,12,7,19,13,0.8247225284576416,0.9638280868530273
18977,8,5,3,8,0,13,4,17,13,0.8783648610115051,0.9602513909339905
18978,7,6,0,6,0,13,4,17,13,0.8411847949028015,0.9592670798301697
18979,6,6,1,7,0,12,4,16,12,0.8309388756752014,0.9528898596763611
18980,7,5,2,7,0,12,5,17,12,0.8882191777229309,0.9635927677154541
18981,6,6,5,11,0,12,5,17,12,0.8461387157440186,0.9645817279815674
18982,6,6,5,11,0,12,5,17,12,0.8536832332611084,0.9592859745025635
18983,6,7,1,8,0,13,6,19,13,0.8438540101051331,0.9624223709106445
18984,6,7,3,10,0,13,3,16,13,0.8215156197547913,0.9579242467880249
18985,6,7,6,13,0,13,5,18,13,0.8289690613746643,0.9592791795730591
18986,3,10,2,12,0,13,2,15,13,0.8422508239746094,0.9524611234664917
18987,6,8,3,11,1,13,4,17,14,0.8689567446708679,0.9603978395462036
18988,7,8,4,12,1,14,4,18,15,0.8318451642990112,0.9590042233467102
18989,8,9,2,11,3,14,1,15,17,0.8861406445503235,0.9536191821098328
18990,9,7,4,11,2,14,3,17,16,0.8354834914207458,0.9420166015625
18991,5,6,6,12,0,11,7,18,11,0.8749465942382812,0.963294267654419
18992,3,10,5,15,0,13,3,16,13,0.7792472243309021,0.9656646251678467
18993,2,11,3,14,0,13,3,16,13,0.7510356903076172,0.9352479577064514
18994,6,9,5,14,0,15,6,21,15,0.8002872467041016,0.9568378329277039
18995,5,10,3,13,2,13,6,19,15,0.8738635778427124,0.9554721117019653
18996,6,11,4,15,2,15,2,17,17,0.7422682046890259,0.9525562524795532
18997,7,10,2,12,2,15,3,18,17,0.7515805959701538,0.9508289098739624
18998,5,9,2,11,1,13,5,18,14,0.8149693012237549,0.9616280198097229
18999,5,11,2,13,1,15,4,19,16,0.7889663577079773,0.9249178171157837
19000,9,8,4,12,0,17,3,20,17,0.786552906036377,0.9357953071594238
19001,8,8,3,11,1,15,5,20,16,0.7879065871238708,0.9600149989128113
19002,4,10,7,17,1,13,6,19,14,0.8290714025497437,0.9647868275642395
19003,6,9,4,13,1,14,7,21,15,0.7461753487586975,0.9622197151184082
19004,4,10,2,12,0,14,7,21,14,0.8085067868232727,0.9485944509506226
19005,6,8,2,10,0,14,7,21,14,0.7728264927864075,0.939717710018158
19006,6,10,3,13,0,16,4,20,16,0.7593982219696045,0.9527117013931274
19007,6,10,2,12,0,16,3,19,16,0.7785539627075195,0.9522758722305298
19008,7,8,4,12,0,15,4,19,15,0.8301741480827332,0.9598365426063538
19009,9,7,1,8,1,15,5,20,16,0.8631028532981873,0.9628238677978516
19010,5,9,0,9,2,12,3,15,14,0.701015830039978,0.9588994383811951
19011,8,7,0,7,0,15,7,22,15,0.7175106406211853,0.9550114870071411
19012,4,10,1,11,0,14,6,20,14,0.7134628295898438,0.9461228251457214
19013,9,5,4,9,1,13,6,19,14,0.7663218379020691,0.9469825029373169
19014,4,10,1,11,0,14,9,23,14,0.8005748987197876,0.943848192691803
19015,8,9,2,11,0,17,5,22,17,0.7703335285186768,0.9591414332389832
19016,10,7,2,9,0,17,3,20,17,0.8006114363670349,0.9261940717697144
19017,11,5,3,8,0,16,2,18,16,0.8241316080093384,0.9395378828048706
19018,11,5,1,6,0,16,1,17,16,0.8250848054885864,0.9419934153556824
19019,9,6,1,7,1,14,1,15,15,0.804161548614502,0.9358329176902771
19020,8,6,1,7,0,14,2,16,14,0.8355906009674072,0.9431343078613281
19021,7,6,1,7,1,12,4,16,13,0.6935882568359375,0.9361746907234192
19022,7,6,1,7,0,13,2,15,13,0.701369047164917,0.9329947829246521
19023,9,6,1,7,0,15,3,18,15,0.7242503762245178,0.9152509570121765
19024,10,4,0,4,0,14,1,15,14,0.7485058903694153,0.9308752417564392
19025,11,2,1,3,0,13,1,14,13,0.7068947553634644,0.9096207022666931
19026,11,5,0,5,2,14,0,14,16,0.7262297868728638,0.9033832550048828
19027,8,4,0,4,1,11,3,14,12,0.7744755148887634,0.9162597060203552
19028,8,4,1,5,0,12,1,13,12,0.7848648428916931,0.8978629112243652
19029,8,5,1,6,0,13,4,17,13,0.7558118104934692,0.9257221221923828
19030,7,6,0,6,0,13,3,16,13,0.7400243878364563,0.9366837739944458
19031,6,5,0,5,0,11,0,11,11,0.8063151240348816,0.911887526512146
19032,10,2,1,3,2,10,0,10,12,0.7473009824752808,0.9272497892379761
19033,8,3,0,3,0,11,3,14,11,0.7976548075675964,0.9408311247825623
19034,6,5,1,6,0,11,3,14,11,0.7973831295967102,0.9412693381309509
19035,8,4,0,4,2,10,2,12,12,0.6832221150398254,0.9489352107048035
19036,6,6,0,6,1,11,2,13,12,0.7486944198608398,0.9393441677093506
19037,5,7,2,9,1,11,0,11,12,0.7848989367485046,0.9250156283378601
19038,6,6,1,7,0,12,2,14,12,0.7871264815330505,0.9341757893562317
19039,10,4,1,5,1,13,0,13,14,0.837759256362915,0.9341583847999573
19040,8,5,3,8,0,13,2,15,13,0.7728673219680786,0.9243519306182861
19041,6,6,2,8,0,12,1,13,12,0.8470565676689148,0.937448263168335
19042,7,5,0,5,1,11,1,12,12,0.7733961343765259,0.9514015316963196
19043,7,5,2,7,0,12,1,13,12,0.8516697883605957,0.9470674395561218
19044,6,8,1,9,0,14,1,15,14,0.8432846665382385,0.9534839987754822
19045,4,8,1,9,1,11,2,13,12,0.8619797229766846,0.9410547018051147
19046,7,6,1,7,1,12,1,13,13,0.7458240389823914,0.9582064747810364
19047,5,8,1,9,0,13,2,15,13,0.7971296906471252,0.9555602669715881
19048,9,6,1,7,0,15,0,15,15,0.8457733988761902,0.9587539434432983
19049,8,8,0,8,2,14,1,15,16,0.8526411056518555,0.9630518555641174
19050,8,7,0,7,0,15,1,16,15,0.8598108887672424,0.9446640610694885
19051,8,8,1,9,1,15,1,16,16,0.8463877439498901,0.9539940357208252
19052,7,7,2,9,0,14,3,17,14,0.7701660990715027,0.922324538230896
19053,7,7,1,8,0,14,1,15,14,0.8315909504890442,0.9495547413825989
19054,6,8,0,8,0,14,1,15,14,0.7967101335525513,0.9521774649620056
19055,5,8,1,9,0,13,2,15,13,0.8408212661743164,0.9433218240737915
19056,7,7,1,8,0,14,3,17,14,0.7194179892539978,0.932869017124176
19057,8,9,4,13,2,15,2,17,17,0.850666880607605,0.9409869313240051
19058,9,7,3,10,0,16,2,18,16,0.8219765424728394,0.9118250012397766
19059,9,8,2,10,0,17,0,17,17,0.8353344202041626,0.9383044242858887
19060,9,7,5,12,2,14,1,15,16,0.8277710676193237,0.9566146731376648
19061,7,7,1,8,0,14,1,15,14,0.8040749430656433,0.9381068348884583
19062,9,5,2,7,1,13,0,13,14,0.8330309987068176,0.9429629445075989
19063,10,3,1,4,1,12,1,13,13,0.8825790286064148,0.9478532671928406
19064,8,5,0,5,1,12,2,14,13,0.7929174900054932,0.9206960797309875
19065,4,5,1,6,0,9,2,11,9,0.8923295736312866,0.961480975151062
19066,6,7,3,10,1,12,2,14,13,0.859617292881012,0.9558627605438232
19067,6,7,2,9,1,12,1,13,13,0.817903995513916,0.9271385073661804
19068,8,10,1,11,3,15,3,18,18,0.7877594232559204,0.9482976794242859
19069,4,9,1,10,0,13,1,14,13,0.8969472050666809,0.9497628808021545
19070,8,5,3,8,0,13,5,18,13,0.8387484550476074,0.9491682052612305
19071,7,6,0,6,0,13,3,16,13,0.8101177215576172,0.9607643485069275
19072,6,9,1,10,1,14,4,18,15,0.8663864731788635,0.9582220911979675
19073,7,8,0,8,0,15,2,17,15,0.7735676765441895,0.9432650208473206
19074,6,8,1,9,0,14,4,18,14,0.821226179599762,0.9470589756965637
19075,8,5,0,5,0,13,0,13,13,0.9031200408935547,0.9353424906730652
19076,8,7,1,8,0,15,1,16,15,0.8668093681335449,0.9477429986000061
19077,9,6,3,9,1,14,0,14,15,0.8843086361885071,0.960668683052063
19078,7,9,0,9,1,15,1,16,16,0.8116662502288818,0.9497240781784058
19079,7,6,0,6,0,13,0,13,13,0.8341608047485352,0.9422776103019714
19080,5,6,0,6,0,11,1,12,11,0.8531251549720764,0.954302966594696
19081,7,5,1,6,1,11,0,11,12,0.8107706308364868,0.9494423270225525
19082,8,6,1,7,0,14,0,14,14,0.808851957321167,0.9485270380973816
19083,9,4,2,6,0,13,0,13,13,0.886262834072113,0.9449787735939026
19084,9,5,1,6,0,14,1,15,14,0.8075879812240601,0.9423972964286804
19085,8,4,1,5,0,12,2,14,12,0.9097318649291992,0.9578585028648376
19086,10,2,1,3,2,10,2,12,12,0.8905551433563232,0.9474301338195801
19087,8,3,1,4,0,11,0,11,11,0.7607420086860657,0.9287835955619812
19088,11,4,4,8,3,12,0,12,15,0.8734375238418579,0.9487178325653076
19089,10,3,2,5,1,12,1,13,13,0.8897261619567871,0.9167237877845764
19090,8,4,2,6,1,11,0,11,12,0.862090528011322,0.9392707347869873
19091,10,2,0,2,2,10,0,10,12,0.9460797309875488,0.9357921481132507
19092,10,2,0,2,2,10,0,10,12,0.919971227645874,0.8995038866996765
19093,9,3,0,3,1,11,2,13,12,0.8851156830787659,0.9268548488616943
19094,10,3,3,6,1,12,0,12,13,0.8696160316467285,0.9156405329704285
19095,11,2,2,4,2,11,1,12,13,0.9175581932067871,0.8850477337837219
19096,7,1,0,1,1,7,0,7,8,0.9216166734695435,0.9164591431617737
19097,1,1,0,1,0,2,1,3,2,0.9405978322029114,0.9807754755020142
19098,4,1,0,1,0,5,0,5,5,0.8833749294281006,0.9261367917060852
19099,5,1,2,3,1,5,1,6,6,0.8242165446281433,0.913349986076355
19100,7,2,0,2,2,7,1,8,9,0.9477735757827759,0.9143705368041992
19101,11,2,1,3,0,13,1,14,13,0.969684898853302,0.9064112901687622
19102,6,2,1,3,0,8,3,11,8,0.896485447883606,0.9161750078201294
19103,9,2,1,3,0,11,1,12,11,0.8882545232772827,0.9336758255958557
19104,8,2,1,3,0,10,1,11,10,0.8642373085021973,0.9167675971984863
19105,8,3,1,4,2,9,1,10,11,0.8412594795227051,0.9302407503128052
19106,8,2,1,3,0,10,1,11,10,0.933129072189331,0.9129446148872375
19107,10,4,1,5,1,13,0,13,14,0.8979736566543579,0.9348098039627075
19108,10,4,3,7,1,13,0,13,14,0.8961701989173889,0.9191694855690002
19109,8,5,2,7,2,11,1,12,13,0.8454049825668335,0.9399139881134033
19110,8,6,1,7,2,12,0,12,14,0.8385102152824402,0.922147274017334
19111,8,5,0,5,0,13,0,13,13,0.8893001675605774,0.9092804193496704
19112,8,7,2,9,2,13,1,14,15,0.8610673546791077,0.9384069442749023
19113,8,5,2,7,0,13,3,16,13,0.8612866401672363,0.9253947734832764
19114,8,5,2,7,2,11,2,13,13,0.8968329429626465,0.9309676885604858
19115,10,4,2,6,1,13,0,13,14,0.9082983136177063,0.9517338275909424
19116,7,7,2,9,0,14,2,16,14,0.8537921905517578,0.9537947773933411
19117,10,6,1,7,3,13,1,14,16,0.8489058613777161,0.9536831974983215
19118,8,7,0,7,0,15,1,16,15,0.7842702269554138,0.9174174666404724
19119,10,5,1,6,0,15,1,16,15,0.8536235094070435,0.939621090888977
19120,11,4,2,6,2,13,2,15,15,0.795944333076477,0.9124695658683777
19121,9,5,2,7,1,13,2,15,14,0.8785744905471802,0.9350500106811523
19122,7,7,1,8,0,14,1,15,14,0.8549829125404358,0.9538499712944031
19123,8,6,2,8,2,12,1,13,14,0.9012284874916077,0.9594743251800537
19124,9,8,1,9,1,16,2,18,17,0.8065725564956665,0.9586194157600403
19125,6,8,2,10,0,14,2,16,14,0.8727295398712158,0.9581470489501953
19126,8,7,0,7,1,14,2,16,15,0.8653368353843689,0.9594205617904663
19127,9,6,2,8,0,15,2,17,15,0.8546738624572754,0.9657611846923828
19128,10,6,3,9,1,15,3,18,16,0.8598032593727112,0.9640050530433655
19129,7,7,1,8,0,14,2,16,14,0.804847240447998,0.9439175724983215
19130,9,6,1,7,1,14,4,18,15,0.8333330750465393,0.934684157371521
19131,10,5,0,5,1,14,4,18,15,0.8697616457939148,0.9592369794845581
19132,6,9,1,10,0,15,4,19,15,0.8381775617599487,0.9557673335075378
19133,8,8,1,9,0,16,1,17,16,0.8126100301742554,0.9439842700958252
19134,13,5,2,7,0,18,2,20,18,0.9231699109077454,0.9516479969024658
19135,8,9,2,11,0,17,3,20,17,0.81880784034729,0.9507878422737122
19136,12,6,0,6,1,17,0,17,18,0.8820413947105408,0.9236180186271667
19137,7,8,0,8,0,15,2,17,15,0.8065446615219116,0.9526176452636719
19138,9,7,0,7,0,16,3,19,16,0.8238118886947632,0.9557837247848511
19139,11,6,1,7,1,16,1,17,17,0.8125057816505432,0.9499368667602539
19140,12,6,2,8,2,16,2,18,18,0.8649676442146301,0.9377012848854065
19141,8,8,2,10,0,16,3,19,16,0.8170923590660095,0.942579448223114
19142,7,7,2,9,1,13,7,20,14,0.8026813268661499,0.9538945555686951
19143,9,6,1,7,1,14,2,16,15,0.8630962371826172,0.9532693028450012
19144,12,4,5,9,1,15,2,17,16,0.8771786689758301,0.9492186307907104
19145,6,11,1,12,1,16,3,19,17,0.7517061233520508,0.9421072006225586
19146,8,7,1,8,1,14,5,19,15,0.8178695440292358,0.9565245509147644
19147,6,6,0,6,1,11,4,15,12,0.775029718875885,0.9475075006484985
19148,8,6,2,8,0,14,4,18,14,0.8764308094978333,0.9351345896720886
19149,10,7,2,9,3,14,0,14,17,0.8244778513908386,0.9143078923225403
19150,7,6,1,7,0,13,3,16,13,0.8813603520393372,0.9498995542526245
19151,8,4,1,5,0,12,0,12,12,0.9168274998664856,0.9525265693664551
19152,10,4,2,6,0,14,3,17,14,0.922619104385376,0.9150654077529907
19153,5,7,0,7,1,11,3,14,12,0.749573290348053,0.9327763915061951
19154,9,8,0,8,2,15,2,17,17,0.8394452333450317,0.9245501756668091
19155,8,6,3,9,0,14,2,16,14,0.8257927894592285,0.9628420472145081
19156,10,4,3,7,0,14,4,18,14,0.8059830069541931,0.9471503496170044
